,employee_id,age,attrition,businesstravel,$_dailyrate,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,$_hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,$_monthlyincome,$_monthlyrate,numcompaniesworked,overtime,%_percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,$_salary,remotework
892,893,42,No,non_travel,290.04,None,1,4,None,2,female,36.25250617428371,3,1, laboratory technician ,1,None,2575.613674950783,6090.75,3,no,16,3.0,2,part time,1,8.0,5,3.0,5,None,1,2,1981,28111.13,yes
893,894,54,No,non_travel,2002.21,None,5,2,medical,1,male,250.27749907573104,3,5, research director ,1,married,16171.67,42046.33,4,no,11,3.0,3,full time,1,24.0,4,2.0,4,None,1,2,1969,194060.0,no
894,895,34,No,non_travel,674.56,None,4,4,None,3,female,84.32,3,2, sales executive ,3,married,5448.33,14165.67,9,no,15,3.0,1,full time,1,11.556701395598337,3,3.0,3,None,1,2,1989,65380.0,yes
895,896,43,No,non_travel,232.97,None,21,3,None,4,male,72.73621874141953,3,1, laboratory technician ,4,None,1881.67,4892.33,7,no,20,4.0,1,part time,1,11.360246658645767,1,3.0,3,None,1,2,1980,56399.5497389139,yes
896,897,43,No,travel_rarely,556.26,None,8,4,other,3,female,69.53070192374665,3,2, healthcare representative ,3,None,4492.84,11681.39,4,yes,14,3.0,4,part time,0,9.926608529498209,3,3.0,5,None,0,2,1980,53914.11,yes
897,898,31,No,travel_rarely,228.84,None,1,2,None,4,male,28.602970368265588,2,1, laboratory technician ,1,married,2073.9534484077176,4805.67,1,no,12,3.0,3,part time,1,4.0,3,2.7465497584978062,4,None,3,2,1992,22180.0,no
898,899,25,Yes,travel_rarely,290.04,None,3,3,medical,1,male,36.25242746693383,3,1, laboratory technician ,1,married,2342.59,6090.75,5,no,13,3.0,3,part time,1,6.0,5,2.747091597081312,2,None,0,2,1998,28111.13,yes
899,900,45,No,non_travel,273.83,None,10,2,life sciences,1,male,34.22621304786704,3,1, research scientist ,4,married,2211.67,5750.33,3,no,21,3.161026011678508,4,part time,2,8.0,3,2.0,2,None,0,2,1978,26540.0,yes
900,901,52,No,travel_rarely,1582.77,None,4,2,life sciences,4,female,197.84764043415436,3,4, manager ,4,married,12783.92,33238.2,2,no,13,3.0,4,full time,0,31.0,2,1.0,5,None,1,4,1971,153407.07,no
901,902,34,Yes,travel_frequently,290.04,None,6,2,None,4,female,36.25231192847095,1,1, sales representative ,3,None,2575.6293588801955,6090.75,0,no,16,3.0,4,part time,1,3.0,3,2.0,2,None,1,0,1989,28111.13,yes
902,903,26,No,travel_rarely,290.04,None,23,3,life sciences,1,female,36.25243856358491,3,1, research scientist ,4,divorced,2342.59,6090.75,1,no,22,4.0,2,part time,2,6.258250691332559,3,1.0,3,None,0,2,1997,28111.13,yes
903,904,29,No,non_travel,1231.39,None,3,4,None,2,male,153.92,2,3, research director ,3,None,9945.83,25859.17,1,no,18,3.0,3,full time,0,19.229554937969816,2,3.0,10,None,0,7,1994,119350.0,yes
904,905,29,Yes,non_travel,262.68,None,25,5,technical degree,3,female,32.83327142672226,2,1, research scientist ,2,married,2351.379452418691,5516.33,5,no,16,3.0,2,part time,0,6.0,2,4.0,2,None,1,1,1994,25460.0,no
905,906,46,No,non_travel,1842.8,None,2,3,life sciences,1,male,230.35175102456554,3,4, research director ,3,married,15305.19878179131,38698.83,6,no,13,3.0,3,full time,0,27.493112810850352,2,1.0,3,None,0,1,1977,178610.0,no
906,907,46,No,non_travel,1032.49,None,10,3,marketing,3,female,106.5046060957869,2,3, sales executive ,4,None,8339.32,21682.23,2,no,19,3.0,3,part time,1,15.0,3,3.0,3,None,1,2,1977,82582.5425158635,no
907,908,30,No,travel_rarely,290.04, sales ,7,1,marketing,4,male,36.25243701114161,3,1, sales representative ,2,single,2575.6194414766396,6090.75,0,no,14,3.0,1,part time,0,6.168905976724384,3,3.0,3,None,1,2,1993,28111.13,yes
908,909,34,Yes,travel_frequently,1032.49, human resources ,23,3,None,2,female,129.06,3,3, human resources ,1,divorced,8662.24041019866,21682.23,9,yes,15,3.0,3,part time,3,16.365020471145204,2,3.0,3,None,0,2,1989,100071.84,no
909,910,42,No,non_travel,290.04,None,5,2,other,2,male,36.25,3,1, laboratory technician ,3,married,2342.59,6090.75,4,no,17,3.0,4,part time,1,6.258231208928018,4,2.7469771441824786,2,None,2,0,1981,28111.13,yes
910,911,22,Yes,non_travel,401.76, research & development ,25,1,technical degree,3,male,50.22,2,1, laboratory technician ,3,single,3245.0,8437.0,5,no,16,3.0,3,full time,0,4.0,3,3.0,2,None,1,2,2001,38940.0,yes
911,912,29,No,travel_rarely,439.73,None,19,3,technical degree,4,male,54.964613416608394,3,2, manufacturing director ,4,divorced,3802.817508660668,9234.33,4,no,12,3.0,2,part time,2,8.0,2,4.0,3,2.0,1,2,1994,42620.0,yes
912,913,46,No,travel_frequently,1086.12, research & development ,18,1,medical,1,female,135.76470416389256,3,3, healthcare representative ,3,married,9101.914008268943,22808.5,5,no,11,3.0,4,part time,0,17.101557279019225,3,2.0,2,None,1,2,1977,105270.0,yes
913,914,32,Yes,non_travel,556.26, sales ,11,4,other,4,male,69.53070013402396,4,2, sales executive ,3,None,4758.1014939027,11681.39,8,no,12,3.0,4,part time,0,9.824930754567006,2,3.0,4,None,1,2,1991,53914.11,yes
914,915,24,No,non_travel,247.62,None,24,3,medical,4,male,41.157437948526386,3,1, sales representative ,4,None,2000.0,5200.0,0,no,13,3.0,3,part time,2,3.0,3,3.0,2,None,2,1,1999,31914.436479894608,no
915,916,35,No,travel_rarely,379.79,None,25,2,None,1,male,47.47142352865809,2,2, laboratory technician ,4,single,3311.3921177871857,7975.5,4,no,14,3.0,4,part time,0,7.401449049626499,3,3.0,3,None,0,2,1988,36810.0,no
916,917,42,No,non_travel,556.26,None,2,4,life sciences,3,female,69.53070469585333,3,2, healthcare representative ,4,married,4492.84,11681.39,1,no,13,3.0,2,part time,2,10.0,4,3.0,10,None,2,2,1981,53914.11,yes
917,918,48,No,travel_rarely,1582.77,None,1,4,None,4,female,197.85,2,4, manager ,1,married,13173.47970309677,33238.2,7,no,11,3.0,1,full time,1,21.0,3,1.0,3,None,0,2,1975,153407.07,yes
918,919,44,No,travel_rarely,556.26,None,1,4,None,1,female,69.53071173395395,2,2, human resources ,3,None,4492.84,11681.39,4,no,11,3.1533746623731163,2,part time,0,10.0,1,4.0,2,2.0,0,2,1979,53914.11,yes
919,920,34,No,non_travel,290.04, sales ,14,3,None,3,female,36.25,3,1, sales representative ,3,None,2342.59,6090.75,1,yes,18,3.0,4,part time,2,8.0,3,3.0,8,None,0,6,1989,28111.13,yes
920,921,21,No,non_travel,355.64,None,22,1,technical degree,3,male,44.45351436285753,3,1, sales representative ,3,None,2872.5,7468.5,1,no,11,3.158208009435815,3,full time,0,7.162261047154299,2,3.0,3,None,1,2,2002,34470.0,yes
921,922,44,No,travel_rarely,2013.25,None,3,4,None,4,male,173.27949937432442,3,5, manager ,4,None,16260.83,42278.17,4,no,12,3.0,1,part time,1,26.0,2,4.0,2,None,0,1,1979,134357.68512935494,yes
922,923,22,No,travel_rarely,290.04,None,6,1,medical,1,male,36.2524493396417,3,1, research scientist ,3,married,2342.59,6090.75,0,no,20,4.0,4,part time,0,6.258231929857144,3,3.0,2,None,2,2,2001,28111.13,yes
923,924,26,No,travel_rarely,274.34,None,6,3,None,3,female,75.07557537652636,3,1, laboratory technician ,4,None,2215.83,5761.17,1,yes,13,3.148558551478504,3,part time,1,11.547973294174422,2,3.0,3,None,0,2,1997,58213.42566214443,no
924,925,36,No,non_travel,912.79,None,9,2,medical,2,male,114.09757810196461,2,2, manufacturing director ,2,None,7372.5,19168.5,2,yes,11,3.0,3,full time,1,13.0,2,3.0,3,None,0,2,1987,88470.0,yes
925,926,27,No,non_travel,210.99,None,3,4,medical,1,male,26.37,2,1, research scientist ,4,single,1927.6217167964446,4430.83,0,no,13,3.0,4,part time,0,5.0,0,3.0,4,None,1,1,1996,20450.0,yes
926,927,23,No,travel_rarely,290.04,None,4,3,None,1,male,36.252396446573556,4,1, research scientist ,1,None,2342.59,6090.75,2,no,16,3.0,1,part time,1,5.0,3,4.0,3,None,0,2,2000,28111.13,no
927,928,25,No,non_travel,500.5,None,8,3,life sciences,4,male,62.560803658461595,4,2, sales executive ,2,None,4042.5,10510.5,0,no,22,4.0,3,part time,1,4.0,4,3.0,3,None,1,2,1998,48510.0,no
928,929,48,No,non_travel,837.78,None,14,1,None,14,male,104.72,4,2, sales executive ,2,married,7066.011886792798,17593.33,3,no,12,3.0,4,full time,0,13.691069073609773,3,3.0,2,None,2,2,1975,81200.0,yes
929,930,24,Yes,travel_rarely,472.23,None,3,2,life sciences,1,female,59.03,3,2, sales executive ,3,single,3814.17,9916.83,9,no,14,3.0,1,part time,0,8.768767434257256,3,3.0,2,None,2,0,1999,45770.0,yes
930,931,60,No,travel_rarely,557.66,None,16,4,None,1,male,69.70596419405454,3,2, sales executive ,1,single,4769.594924062096,11710.83,8,no,14,3.0,4,full time,0,10.0,1,3.0,2,None,2,2,1963,54050.0,no
931,932,50,No,non_travel,290.04,None,8,4,marketing,4,male,36.25,3,1, sales representative ,2,married,2342.59,6090.75,7,no,15,3.0,4,part time,1,4.0,2,3.0,2,None,2,2,1973,28111.13,yes
932,933,44,No,non_travel,382.57,None,24,3,None,1,male,47.82,1,1, laboratory technician ,3,single,3334.224495716292,8034.0,2,no,14,3.0,3,full time,0,9.0,5,3.0,5,None,1,4,1979,37080.0,no
933,934,47,No,travel_frequently,1420.71,None,3,3,None,4,female,177.59011125707949,3,4, sales executive ,3,divorced,11475.0,29835.0,9,yes,12,3.0,4,full time,2,28.0,2,2.0,22,None,11,13,1976,137700.0,yes
934,935,42,Yes,non_travel,290.04,None,19,3,None,3,male,36.25243858339422,4,1, research scientist ,3,divorced,2342.59,6090.75,6,no,12,3.0,4,part time,0,6.25822883604409,2,3.0,2,None,2,2,1981,28111.13,yes
935,936,43,No,travel_frequently,556.26,None,15,3,life sciences,4,male,69.53059301654058,2,2, sales executive ,4,married,4492.84,11681.39,3,no,18,3.152026605009915,3,part time,1,7.0,5,3.0,2,None,2,2,1980,53914.11,yes
936,937,40,No,non_travel,290.04,None,2,1,None,4,female,36.252396425938734,2,1, research scientist ,4,single,2342.59,6090.75,0,no,20,4.0,4,part time,0,5.0,2,2.0,4,None,2,3,1983,28111.13,no
937,938,29,No,non_travel,236.99, sales ,10,3,None,4,male,74.53581006425874,3,1, sales representative ,2,None,1914.17,4976.83,1,no,14,3.0,4,part time,2,11.590733749341348,2,3.0,2,None,2,2,1994,57794.907465193704,no
938,939,53,No,non_travel,252.78,None,6,3,None,4,male,31.595642493089944,3,2, laboratory technician ,4,single,2041.67,5308.33,2,no,17,3.0,4,part time,0,19.0,4,3.0,2,None,2,2,1970,24500.0,no
939,940,23,No,travel_rarely,290.04, research & development ,12,1,medical,1,male,36.25243858339422,4,1, research scientist ,3,single,2342.59,6090.75,1,no,18,3.0,4,part time,0,6.25822883604409,3,3.0,2,None,0,2,2000,28111.13,no
940,941,55,Yes,non_travel,1973.98,None,2,3,medical,4,male,163.09892055399484,3,5, manager ,1,None,15943.72,41453.67,5,yes,13,3.0,4,part time,1,24.0,2,3.0,5,None,1,4,1968,126463.993609196,no
941,942,26,No,travel_frequently,290.04,None,1,2,life sciences,1,female,36.25,1,1, laboratory technician ,4,None,2342.59,6090.75,3,no,14,3.0,1,part time,1,6.258228835386658,2,3.0,2,None,2,0,1997,28111.13,yes
942,943,34,No,travel_rarely,290.04,None,1,4,None,2,female,75.67588457790158,4,1, research scientist ,4,single,2342.59,6090.75,2,no,16,3.0,3,part time,0,11.580426844588533,2,3.0,4,None,1,3,1989,58678.88934049496,no
943,944,27,No,non_travel,447.98,None,8,1,marketing,3,male,55.99625343774815,3,2, sales executive ,4,married,3618.33,9407.67,0,no,19,3.0,2,part time,1,5.0,3,3.0,4,None,1,1,1996,43420.0,yes
944,945,35,No,travel_rarely,265.37,None,8,4,None,1,female,40.2817276658514,3,1, sales representative ,4,None,2143.33,5572.67,1,no,16,3.0,2,part time,1,3.0,1,2.0,3,None,0,2,1988,31235.43680959607,yes
945,946,30,No,travel_rarely,290.04,None,18,3,None,4,male,36.25,1,1, laboratory technician ,3,married,2342.59,6090.75,3,no,21,3.160137488559347,3,part time,2,7.0,2,3.0,2,None,0,2,1993,28111.13,yes
946,947,34,No,non_travel,670.63,None,8,2,None,3,female,83.85636228879085,3,2, sales executive ,1,None,5416.67,14083.33,5,no,17,3.0,2,part time,1,11.506470797339247,1,3.0,3,None,1,2,1989,65021.802844127065,yes
947,948,52,No,travel_rarely,324.9, research & development ,25,4,life sciences,25,female,40.61,3,2, laboratory technician ,3,None,2624.17,6822.83,8,no,20,4.0,2,part time,1,9.0,3,3.0,5,None,1,4,1971,31490.0,yes
948,949,33,Yes,travel_rarely,549.3,None,16,3,marketing,1,female,68.6612980757652,3,2, sales executive ,1,single,4436.67,11535.33,5,no,15,3.0,3,part time,0,9.830768841181136,3,3.0,3,None,0,2,1990,53240.0,no
949,950,35,No,travel_rarely,290.04, research & development ,20,4,None,20,female,36.25,4,1, research scientist ,3,single,2575.616817502595,6090.75,3,no,13,3.0,3,part time,0,7.0,0,3.0,2,None,2,2,1988,28111.13,no
950,951,28,Yes,non_travel,452.11,None,2,4,None,3,male,56.51212838231028,3,1, research scientist ,3,single,3651.67,9494.33,6,no,17,3.0,4,full time,0,5.0,3,2.0,2,None,2,1,1995,43820.0,yes
951,952,36,No,travel_rarely,290.04,None,13,3,human resources,3,male,36.25,3,1, human resources ,2,married,2342.59,6090.75,4,no,13,3.0,2,part time,1,6.258228835386658,2,3.0,5,None,0,4,1987,28111.13,yes
952,953,34,No,travel_frequently,263.4, research & development ,16,4,None,3,female,32.93,2,1, research scientist ,4,single,2127.5,5531.5,1,no,16,3.0,3,part time,0,6.0,3,3.0,5,None,1,3,1989,25530.0,yes
953,954,34,No,non_travel,290.04,None,3,2,None,3,male,43.59464591265352,3,1, human resources ,4,None,2342.59,6090.75,0,no,19,3.0,3,part time,1,4.0,1,1.0,3,None,0,2,1989,33804.16119536166,no
954,955,44,No,travel_rarely,612.13,None,4,3,None,4,male,76.52,3,2, healthcare representative ,2,single,4944.17,12854.83,9,no,12,3.0,4,full time,0,10.0,2,2.0,5,None,2,3,1979,59330.0,yes
955,956,32,No,non_travel,454.28,None,13,4,life sciences,2,male,56.783080826914116,3,2, sales executive ,4,divorced,3922.079483392792,9539.83,2,no,11,3.0,3,part time,1,8.0,3,2.0,5,None,0,3,1991,44030.0,yes
956,957,53,No,non_travel,1128.11,None,7,2,None,1,female,141.01,2,3, sales executive ,4,married,9111.67,23690.33,7,yes,18,3.0,4,full time,1,35.0,3,3.0,5,None,0,4,1970,109340.0,no
957,958,22,No,non_travel,556.26,None,1,2,life sciences,4,male,69.53047804615696,2,2, manufacturing director ,4,None,4492.84,11681.39,6,no,22,4.0,1,part time,2,4.0,2,1.0,2,None,2,2,2001,53914.11,no
958,959,44,No,travel_rarely,290.04,None,8,4,life sciences,1,male,36.252585283490035,4,1, laboratory technician ,4,None,2342.59,6090.75,2,yes,24,4.0,3,part time,1,10.0,2,2.0,3,None,0,2,1979,28111.13,no
959,960,35,Yes,travel_frequently,208.62,None,25,4,life sciences,4,female,26.075377599130736,3,1, research scientist ,2,divorced,1685.0,4381.0,1,no,19,3.0,1,part time,1,10.0,3,2.0,10,None,7,8,1988,20220.0,yes
960,961,25,No,non_travel,439.11,None,4,1,None,3,male,54.887116110461804,2,2, sales executive ,1,None,3546.67,9221.33,1,no,12,3.0,1,part time,0,5.0,1,4.0,5,None,0,3,1998,42560.0,no
961,962,49,No,travel_rarely,369.37,None,1,3,technical degree,3,female,59.933361657735595,3,1, research scientist ,1,None,2983.33,7756.67,2,no,16,3.0,2,part time,1,7.0,2,3.0,4,None,0,2,1974,46472.67660115825,no
962,963,24,No,non_travel,290.04,None,19,1,life sciences,1,male,36.25243319536583,2,1, laboratory technician ,4,None,2342.59,6090.75,0,no,17,3.0,4,part time,0,6.2582382167817965,2,2.0,5,None,3,4,1999,28111.13,no
963,964,38,No,travel_rarely,299.1, sales ,9,3,marketing,2,male,37.385794885601605,2,1, sales representative ,2,None,2415.83,6281.17,0,no,19,3.0,4,full time,1,3.0,3,3.0,2,None,1,2,1985,28990.0,yes
964,965,29,Yes,travel_rarely,290.04,None,1,3,medical,2,female,36.25,2,1, sales representative ,3,None,2342.59,6090.75,6,yes,19,3.0,3,part time,3,5.0,3,3.0,3,None,0,2,1994,28111.13,no
965,966,43,No,travel_frequently,573.86,None,1,3,life sciences,4,female,83.27047945409569,3,2, healthcare representative ,4,married,4635.0,12051.0,4,no,13,3.0,2,part time,1,12.0,2,2.0,5,None,2,2,1980,64567.51893392448,yes
966,967,28,No,travel_rarely,556.26,None,5,4,medical,1,male,69.5304801177337,3,2, sales executive ,4,single,4758.119796628993,11681.39,1,no,14,3.0,2,part time,0,4.0,3,3.0,4,None,0,2,1995,53914.11,no
967,968,20,Yes,travel_rarely,290.04,None,2,3,None,3,female,36.25,2,1, sales representative ,3,single,2342.59,6090.75,1,no,13,3.0,4,part time,0,2.0,3,2.0,2,None,0,2,2003,28111.13,yes
968,969,47,No,non_travel,290.04,None,2,4,life sciences,4,female,40.81198144761123,2,1, sales representative ,4,single,2342.59,6090.75,1,yes,18,3.0,1,part time,0,3.0,3,2.0,3,None,1,2,1976,31646.58061354499,yes
969,970,22,Yes,travel_rarely,556.26,None,3,1,life sciences,2,female,69.53048345517449,3,2, manufacturing director ,3,married,4492.84,11681.39,0,yes,19,3.0,1,part time,1,4.0,3,4.0,3,None,0,2,2001,53914.11,yes
970,971,28,No,non_travel,245.25,None,9,3,medical,3,female,30.653669855874735,3,1, research scientist ,3,divorced,1980.83,5150.17,5,no,18,3.0,2,part time,1,6.0,2,3.0,2,None,2,2,1995,23770.0,yes
971,972,39,Yes,non_travel,248.03, research & development ,6,3,medical,4,male,31.00187541482246,3,1, laboratory technician ,1,married,2231.272803090948,5208.67,7,no,21,4.0,4,part time,0,5.592089355649368,2,1.0,2,None,2,2,1984,24040.0,yes
972,973,33,No,travel_rarely,288.79, research & development ,1,4,None,3,male,36.1,2,1, research scientist ,1,single,2332.5,6064.5,3,no,11,3.0,2,part time,0,6.241006325539244,1,3.0,3,None,0,2,1990,27990.0,no
973,974,36,No,travel_rarely,290.04, research & development ,7,4,other,2,male,36.25,3,1, research scientist ,4,single,2342.59,6090.75,2,no,18,3.0,3,part time,0,8.0,6,3.0,6,None,0,1,1987,28111.13,yes
974,975,35,No,travel_rarely,556.26,None,48,3,None,3,female,55.87075668214953,3,2, sales executive ,3,None,4492.84,11681.39,1,no,16,3.0,2,part time,0,5.0,3,3.0,5,None,1,0,1988,43322.687835655786,yes
975,976,31,Yes,non_travel,290.04,None,9,2,medical,3,male,36.25236584447056,2,1, research scientist ,1,single,2575.626257624396,6090.75,0,yes,22,4.0,1,part time,0,4.0,0,3.0,3,None,1,2,1992,28111.13,no
976,977,33,No,travel_rarely,356.16,None,13,1,life sciences,2,female,44.52,3,1, research scientist ,4,single,2876.67,7479.33,3,no,18,3.0,1,full time,0,5.0,4,3.0,3,None,0,2,1990,34520.0,no
977,978,27,No,non_travel,290.02,None,24,4,None,24,female,36.25089592477236,3,1, laboratory technician ,2,married,2342.5,6090.5,9,no,14,3.0,2,part time,1,4.0,2,3.0,2,None,2,2,1996,28110.0,no
978,979,30,Yes,travel_rarely,290.04,None,22,3,None,1,female,36.25,3,1, research scientist ,3,married,2575.619391412639,6090.75,4,no,11,3.0,2,part time,0,6.168908360779733,2,2.747831992618985,5,None,0,1,1993,28111.13,yes
979,980,24,No,non_travel,451.6,None,17,1,medical,4,female,56.447648729055565,2,2, manufacturing director ,3,divorced,3647.5,9483.5,1,no,15,3.0,2,part time,2,5.0,6,3.0,4,None,3,2,1999,43770.0,no
980,981,35,Yes,travel_rarely,290.04, research & development ,14,4,other,3,male,36.252391037556016,2,1, laboratory technician ,2,divorced,2342.59,6090.75,1,yes,24,4.0,4,part time,1,5.0,2,1.0,4,None,0,2,1988,28111.13,no
981,982,30,Yes,non_travel,290.04,None,5,3,None,2,female,36.252353286680574,3,1, laboratory technician ,2,None,2342.59,6090.75,0,no,17,3.0,1,part time,0,4.0,3,3.0,3,None,1,2,1993,28111.13,yes
982,983,48,No,travel_rarely,437.46, research & development ,6,3,None,1,male,109.87448331388981,2,2, healthcare representative ,3,None,3533.33,9186.67,2,no,13,3.0,4,part time,0,19.0,0,3.0,2,None,2,2,1975,85195.36937266088,yes
983,984,41,No,travel_rarely,556.26,None,7,2,medical,4,female,67.99013377895442,3,2, manufacturing director ,3,None,4492.84,11681.39,6,no,14,3.0,2,part time,0,8.0,6,3.0,2,None,2,1,1982,52719.649932260356,no
984,985,27,No,non_travel,436.12, research & development ,2,4,None,1,female,54.5132196982511,3,2, manufacturing director ,4,None,3522.5,9158.5,0,no,18,3.0,2,part time,1,8.271180022800504,2,2.751342019747458,3,None,2,2,1996,42270.0,yes
985,986,35,No,travel_rarely,404.13, research & development ,10,3,other,2,male,50.51495472553569,3,1, laboratory technician ,4,None,3264.17,8486.83,1,no,20,4.0,1,full time,1,3.0,4,2.0,3,None,1,2,1988,39170.0,no
986,987,26,Yes,non_travel,512.67,None,29,2,medical,2,male,64.08283930399585,1,2, sales executive ,1,single,4400.815464828793,10766.17,8,no,18,3.0,4,part time,0,9.226416519996704,6,3.0,2,None,2,2,1997,49690.0,yes
987,988,33,No,non_travel,290.04, sales ,8,1,life sciences,2,female,36.25243162311342,2,1, sales representative ,4,None,2575.619411269854,6090.75,0,no,19,3.0,4,part time,0,6.168915369040699,2,2.0,2,None,2,2,1990,28111.13,no
988,989,26,Yes,non_travel,210.68,None,2,3,life sciences,1,male,26.333172067944837,3,1, research scientist ,1,married,1701.67,4424.33,6,no,14,3.0,2,part time,1,6.0,2,3.0,3,None,1,2,1997,20420.0,yes
989,990,38,No,travel_frequently,291.06,None,3,4,None,3,male,62.28999876406243,3,1, research scientist ,3,None,2350.83,6112.17,3,no,16,3.0,1,part time,1,8.0,2,3.0,2,None,2,2,1985,48299.92625717945,no
990,991,46,No,non_travel,1973.98,None,47,4,medical,47,male,246.7496482081563,3,5, research director ,4,None,16380.65374590199,41453.67,9,no,17,3.0,4,full time,2,23.0,0,3.0,2,None,2,2,1977,191324.62,yes
991,992,20,Yes,non_travel,290.04,None,9,3,marketing,4,female,36.25227774366005,3,1, sales representative ,4,single,2342.59,6090.75,1,yes,14,3.0,2,part time,0,2.0,3,3.0,2,None,0,2,2003,28111.13,yes
992,993,30,No,non_travel,1027.31,None,20,3,other,20,male,72.81785143967475,3,2, manufacturing director ,1,married,8297.5,21573.5,0,no,15,3.0,3,part time,1,7.0,1,2.0,6,None,0,2,1993,56462.94736753151,no
